"id","agcy_agencies_id","title","tags","created_at","created_by_agency_member_id","updated_at","updated_by_agency_member_id","deleted_at","deleted_by_agency_member_id"
426,78,"ชมโคเคีย บนเนินเขา ฮิตาชิซีไซด์ พาร์ค ประเทศญี่ปุ่น","TOKYO,JAPAN,Hitachi Park,Hitachinaka,Kochia","2021-10-21 16:39:24",274,"2021-10-21 18:18:00",274,NULL,NULL
427,139,"หมู่บ้านรักไทย (บ้านแม่ออ)","","2021-10-25 09:06:23",461,"2021-10-25 09:06:23",461,NULL,NULL
428,139,"ดอยภูคา จังหวัดน่าน","","2021-10-25 09:41:02",460,"2022-05-05 05:02:00",460,"2022-05-05 05:02:00",460
429,50,"วัดทักซัง ความงดงามในเมฆหมอกหิมาลัย ประเทศ ภูฏาน ","","2021-10-26 09:17:15",163,"2021-10-26 09:17:15",163,NULL,NULL
430,139,"7 เหตุผลที่ทำไมคุณต้องเที่ยวจอร์เจีย","","2021-10-27 07:06:17",461,"2021-10-27 07:06:17",461,NULL,NULL
437,111,"ประเทศสวิตเซอร์แลนด์ (Switzerland)","ประเทศสวิตเซอร์แลนด์ (Switzerland) / ยอดเขาจุงเฟรา (Jungfrau)  /  ยอดเขาแมทเธอร์ฮอร์น (Matterhorn) เซอร์แมท (Zermatt)  / ภูเขาพิลาทุส (Mount Pilatus) ตั้งอยู่ในเมือง Lucerne / สะพานไม้ชาเปล (Chapel Bridge) / ภูเขาพิลาทุส (Mount Pilatus) /   ทะเลสาบเจนีวา /","2021-11-02 05:26:35",371,"2021-11-02 06:04:35",371,NULL,NULL
438,26,"เที่ยวเซจู ยอดเขาซองซานอิลชุลบง","เที่ยวเกาหลี,เที่ยวเกาะเชจู,ยอดเขาซองซาน","2021-11-04 07:30:39",339,"2021-11-05 04:08:07",339,NULL,NULL
439,100,"เทศกาลดอกชิบะซากุระ Fuji Shibazakura Festival ที่ภูเขาไฟฟูจิ ประเทศญี่ปุ่น","","2021-11-04 07:43:55",324,"2021-11-04 07:43:55",324,NULL,NULL
440,26,"เที่ยวโซล หมู่บ้านบุกชอนฮันอก","หมู่บ้านบุกชอนฮันอก,หมู่บ้านบุคชอนฮันอ๊ก,คลองชองกเยชอน","2021-11-04 07:51:19",339,"2021-11-05 04:07:51",339,NULL,NULL
441,26,"เที่ยวมัณฑะเลย์ เจดีย์ชเวดากอง","เจดีย์ชเวดากอง,เที่ยวพม่า,เมืองดากอง","2021-11-04 07:54:40",339,"2021-11-05 04:07:37",339,NULL,NULL
442,26,"เที่ยวย่างกุ้ง เจดีย์มิงกุน","","2021-11-04 07:58:32",339,"2021-11-05 04:07:13",339,NULL,NULL
443,26,"เที่ยวฮอกไกโด ช้อปปิ้งชิบุย่า","","2021-11-04 08:00:51",339,"2021-11-05 04:06:54",339,NULL,NULL
444,26,"เที่ยวโตเกียว เมืองท่าเรือโอตารุ","","2021-11-04 08:03:25",339,"2021-11-05 04:06:36",339,NULL,NULL
445,26,"เที่ยวดานัง บานาฮิลล์","","2021-11-04 08:08:15",339,"2021-11-05 04:06:19",339,NULL,NULL
446,26,"เที่ยวซาปา ยอดเขาฟานซีปัน","","2021-11-04 08:28:02",339,"2021-11-05 04:06:01",339,NULL,NULL
447,50,"บานาฮิลล์ BA NA HILLS ดานัง นั่งกระเช้าลอยฟ้า สู่เมืองในฝัน","","2021-11-04 09:53:54",163,"2021-11-04 10:04:07",163,NULL,NULL
448,91,"ปราสาทโอซาก้า – Osaka Castle","โอซาก้า,ญี่ปุ่น,Osaka,Japan,ปราสาท","2021-11-10 09:05:46",328,"2021-11-10 09:05:46",328,NULL,NULL
449,91,"หมู่บ้านบุกชอนฮันอก (Bukchon Hanok Village) ","เกาหลี,Korea,หมู่บ้านบุกชอนฮันอก,ชุดฮันบก","2021-11-10 09:11:07",328,"2021-11-10 09:11:07",328,NULL,NULL
450,91,"กำแพงเมืองจีน จวียงกวน","เมืองจีน,กำแพงเมืองจีน,ปักกิ่ง,ประเทศจีน,กำแพงหมื่นลี้","2021-11-10 09:18:14",328,"2021-11-10 09:18:14",328,NULL,NULL
451,91,"โตเกียวทาวเวอร์ Tokyo Tower","Tokyo,โตเกียว,Japan,ญี่ปุ่น,Tokyo Tower","2021-11-10 11:28:14",328,"2021-11-10 11:28:14",328,NULL,NULL
452,91,"หมู่บ้านวัฒนธรรม ปูซาน กัมชอน (Busan Gamcheon Culture Village)","Busan,ปูซาน,Korea,เกาหลีใต้","2021-11-10 11:38:44",328,"2021-11-10 11:38:44",328,NULL,NULL
453,50,"ฮอยอัน ฉัน รักเธอ","","2021-11-11 05:08:30",163,"2021-11-11 05:33:19",163,NULL,NULL
454,98,"สาธารณรัฐไอร์แลนด์ ","ไอร์แลนด์,ยุโรป,เที่ยวยุโรป,เกาะไอร์แลนด์,ดับลิน","2021-11-16 08:34:44",320,"2021-11-16 08:34:44",320,NULL,NULL
455,98,"โปรตุเกส","โปรตุเกส,ลิสบอน","2021-11-16 09:21:31",320,"2021-11-16 09:21:31",320,NULL,NULL
456,98,"เที่ยว “เซี่ยงไฮ้” ","เซี่ยงไฮ้","2021-11-16 09:40:24",320,"2021-11-16 09:40:24",320,NULL,NULL
457,98,"ทัชมาฮาล (Taj Mahal)","อินเดีย,#ทัชมาฮาล,Taj Mahal","2021-11-16 10:08:50",320,"2021-11-16 10:08:50",320,NULL,NULL
458,50,"แคชเมียร์ (Kashmir) ประเทศอินเดีย","","2021-11-16 10:36:34",163,"2021-11-16 10:36:34",163,NULL,NULL
460,78,"ยุโรป","","2021-11-17 03:36:18",274,"2021-11-17 03:36:58",274,"2021-11-17 03:36:58",274
461,78,"10เมือง ยุโรป ที่เที่ยวหน้าหนาว","Cesky Krumlov,Tallinn,Estonia,ทาลลินน์,France,สตราสบูร์ก,Strasbourg,เรคยาวิก,Reykjavik,Iceland,โรวานีมี,Rovaniemi,Finland,อบิสโก,Abisko,Sweden,เบอร์เกน,Bergen,Norway,ฮัลล์สตัทท์,Hallstatt,Austria,อินส์บรูค,Innsbruck,เซอร์แม็ต,Zermatt,Switzerland,ยุโรป,europe","2021-11-17 10:25:52",274,"2021-11-17 11:43:09",274,NULL,NULL
462,78,"เช็คอิน10tower ในญี่ปุ่น ","Kobe Port Tower,Kobe,โกเบ,Tsutenkaku Tower,โอซาก้า,osaka,โกเบพอร์ตทาวเวอร์,ซึเทนคาคุทาวเวอร์,Landmark Tower,yogohama,โยโกฮาม่า,อาคารโยโกฮาม่าแลนด์มาร์คทาวเวอร์,Kyoto Tower,เกียวโต,kyoto,เกียวโตทาวเวอร์,Nagoya TV Tower,nagoya,japan,tour japan,เจแปน,ญี่ปุ่น,เที่ยวญี่ปุ่น,ท่องเที่ยวญี่ปุ่น,Tokyo Skytree,Tokyo,โตเกียว,Tokyo Tower,Goryokaku Tower,ฮอกไกโด,ฮาโกดาเตะ,Sapporo TV Tower,sapporo,ํซัปโปโร","2021-11-18 08:44:24",274,"2021-11-18 10:04:53",274,NULL,NULL
463,78,"ชม10เมืองน่าเที่ยว ในจอร์เจีย ","เมืองหลวงทบิลิซี,Tbilisi,จอร์เจีย,georgia,เที่ยวจอร์เจีย,ทะเลดำบาทูมิ,Batumi,บอร์โจมิ,Borjomi,เมสเตีย,Mestia,Ushduli,หมู่บ้านจูทา,Juta,Gudauri,เทือกเขาคาซเบกิ,Kazbegi,อุพลิสชิเค,Uplistsikhe","2021-11-18 17:52:40",274,"2021-11-18 18:34:54",274,NULL,NULL
464,78,"10นาที ท่องดินแดนแห่งไฟและน้ำแข็ง ไอซ์แลนด์ ","ไอซ์แลนด์,เที่ยวไอซ์แลนด์,iceland,อธีนาอินเตอร์กรุปทราเวล,Reykjavik,เรคยาวิท,ล่าแสงเหนือ","2021-11-19 16:06:42",274,"2021-11-20 02:23:22",274,NULL,NULL
465,78,"10เรื่องรู้ไว้ก่อนเที่ยวโซนเครื่องเล่น นินเทนโด USJ  ญี่ปุ่น","USJ,universal studios japan,japan,ทัวร์ญี่ปุ่น,เที่ยวญี่ปุ่น,เที่ยวโอซาก้า,osaka,Nintendo","2021-11-20 06:48:24",274,"2021-11-20 09:39:06",274,NULL,NULL
466,78,"10 เรื่องควรรู้ก่อนเที่ยวมัลดีฟส์","มัลดีฟส์,maldive,เที่ยวมัลดีฟส์,ทัวร์มัลดีฟส์,อธีนา อินเตอร์ กรุป ทราเวล","2021-11-22 06:45:49",274,"2021-11-22 06:45:49",274,NULL,NULL
467,78,"เที่ยวมัลดีฟส์มีเงื่อนไขอะไรบ้าง","","2021-11-22 09:55:55",274,"2021-11-22 09:55:55",274,NULL,NULL
468,78,"10 เรื่องรู้ก่อนเข้างาน WORLD EXPO DUBAI 2020 ","","2021-11-25 09:19:30",274,"2021-11-26 12:03:43",274,"2021-11-26 12:03:43",274
469,78,"5 ปราสาท ในการ์ตูนดิสนีย์ มีอยู่จริง ","","2021-12-01 07:57:30",274,"2021-12-01 07:57:30",274,NULL,NULL
470,100,"หนาวนี้ขึ้นดอย กอดภูเขา จิบกาแฟชมธรรมชาติ ""ดอยผาฮี้-ดอยผาตั้ง จ.เชียงราย""","","2021-12-06 08:01:45",326,"2021-12-06 08:05:22",326,NULL,NULL
471,5," 10 สถานที่สุดแปลกที่น่าสนใจทั่วทุกมุมโลก","","2021-12-09 04:22:43",151,"2021-12-09 04:22:43",151,NULL,NULL
472,5,"10 ที่เที่ยวในอิตาลี","","2021-12-09 07:10:04",151,"2021-12-09 07:10:04",151,NULL,NULL
473,5,"10 ที่เที่ยวจอร์เจีย","","2021-12-09 07:18:02",151,"2021-12-09 07:18:02",151,NULL,NULL
474,5,"20 ที่เที่ยวพังงา","","2021-12-09 09:16:27",151,"2021-12-09 09:16:27",151,NULL,NULL
475,5,"20 ที่เที่ยวชุมพร","","2021-12-09 09:32:08",151,"2021-12-09 09:32:08",151,NULL,NULL
476,5,"10 ที่เที่ยวต่างประเทศสุดฮิต","","2021-12-09 09:44:20",151,"2021-12-09 09:44:20",151,NULL,NULL
477,5,"10 สวนสัตว์น่าเที่ยวในญี่ปุ่น","","2021-12-09 09:50:02",151,"2021-12-09 09:50:02",151,NULL,NULL
478,5,"13 ข้อแนะนำก่อนเดินทางไปต่างประเทศในช่วงโควิด","","2021-12-09 09:57:06",151,"2021-12-09 09:57:06",151,NULL,NULL
479,38,"วัดสวย เขาค้อ ""วัดพระธาตุผาซ่อนแก้ว"" ที่เที่ยวเพชรบูรณ์ ไหว้พระกลางภูเขาสวย","","2021-12-14 06:35:45",111,"2021-12-14 06:35:45",111,NULL,NULL
480,38,"ไหว้พระ ขอพร เสริมบุญ สักการะ ท้าวเวสสุวรรณ | วัดจุฬามณี ที่เที่ยวสมุทรสงคราม","","2021-12-16 07:08:52",111,"2021-12-16 07:08:52",111,NULL,NULL
481,27,"เซี่ยงไฮ้ (Shanghai) เที่ยวจีน","","2021-12-23 10:56:37",76,"2021-12-23 10:56:37",76,NULL,NULL
482,27," ภูเขาหิมะมังกรหยก (Jade Dragon Snow Mountain) ","","2021-12-27 09:18:04",76,"2021-12-27 09:18:04",76,NULL,NULL
483,75,"Smile River Side : เรือลำใหม่ สไตล์ New Normal สุดหรู บุฟเฟต์กุ้งเผา บาร์บีคิวไม่อั้น!!","ทัวร์กรุงเทพ,เที่ยวกรุงเทพ,รีวิวกรุงเทพ,ล่องเรือ,แพคเกจกรุงเทพ,ตั๋วเรือราคาถูก","2022-01-04 05:27:24",263,"2022-01-04 05:27:24",263,NULL,NULL
484,139,"มนต์เสน่ห์ เบตง ","","2022-01-13 08:31:58",460,"2022-05-05 05:01:42",460,"2022-05-05 05:01:42",460
485,75,"จุด Check in 12 ที่เที่ยวน่าน : ทัวร์เที่ยวไทย ต้องไปน่าน...แล้วปะหล่ะ","ทัวร์เที่ยวไทย,ทัวร์น่าน,รวมทัวร์ไทยทั้งตลาด,รีวิว12ที่เที่ยวน่าน,ทัวร์ไทยปี 2564-2565","2022-01-19 10:31:10",263,"2022-01-19 10:31:10",263,NULL,NULL
488,139,"ดินแดนแห่งศรัทธา ถ้ำนาคา","","2022-01-20 10:51:21",460,"2022-01-20 10:51:21",460,NULL,NULL
489,75,"เรือคุณแม่ : ชมวิวแม่น้ำเจ้าพระยา พร้อมอาหารสุดจึ้ง ล่องเรือสำราญสุดหรูไปกับเรือคุณแม่","","2022-01-24 10:25:29",263,"2022-01-25 02:18:15",263,NULL,NULL
490,50,"เที่ยวไทย เกาะหลีเป๊ะ สตูล","","2022-01-28 10:04:15",163,"2022-01-28 10:04:15",163,NULL,NULL
491,50,"เที่ยวไทย เบตง ใต้สุดแดนสยาม ","","2022-01-28 10:41:25",163,"2022-01-28 10:42:04",163,NULL,NULL
492,75,"เสาดินนาน้อย : Unseen น่าน..ความงามที่ธรรมชาติรังสรรค์ !","","2022-02-01 07:12:01",263,"2022-02-01 07:12:01",263,NULL,NULL
493,75,"คอกเสือ : Unseen .. หุบผางาม ณ อุทยานแห่งชาติศรีน่าน","","2022-02-02 02:20:37",263,"2022-02-02 02:20:37",263,NULL,NULL
494,75,"Skywalk Yala : ทะเลหมอกอัยเยอร์เวง บอกรักสายหมอก@เบตง","","2022-02-02 09:56:01",263,"2022-02-03 03:11:41",263,"2022-02-03 03:11:41",263
495,75,"Skywalk Yala : ทะเลหมอกอัยเยอร์เวง บอกรักสายหมอก@เบตง","","2022-02-03 03:57:40",263,"2022-02-03 03:57:40",263,NULL,NULL
496,75,"พิกัดน่าน : วัดบ่อแก้ว สิ่งศักดิ์สิทธิ์คู่บ้านคู่เมือง","","2022-02-03 09:23:25",263,"2022-02-03 09:23:25",263,NULL,NULL
497,75,"สะปัน : หยุดเวลา หยุดหัวใจ ไว้ที่น่าน @หยุดเวลาคาเฟ่","","2022-02-04 04:23:02",263,"2022-02-04 04:23:02",263,NULL,NULL
498,75,"วัดพระธาตุเขาน้อย : วัดสวย เมืองน่าน","","2022-02-04 07:44:52",263,"2022-02-04 07:44:52",263,NULL,NULL
499,75,"กระซิบรักบันลือโลก : วัดภูมินทร์ ถิ่นเมืองน่าน","","2022-02-07 09:21:38",263,"2022-02-07 09:21:38",263,NULL,NULL
500,75,"วัดภูเก็ต : มนต์เสน่ห์ @ น่าน","","2022-02-07 09:35:07",263,"2022-02-08 05:01:44",263,NULL,NULL
501,75,"วัดพระธาตุเบ็งสกัด วัดเก่าแก่ อ.ปัว จ.น่าน","","2022-02-08 08:23:42",263,"2022-02-08 08:23:42",263,NULL,NULL
502,75,"Erabica Coffee : กาแฟน่าน กาแฟดี มีคุณภาพ","","2022-02-09 09:30:22",263,"2022-02-09 09:30:22",263,NULL,NULL
503,75,"ถนนคนเดิน วัดภูมินทร์ @ น่าน","","2022-02-09 10:27:56",263,"2022-02-09 10:27:56",263,NULL,NULL
504,75,"พระพุทธมงคลมหาราช : จุดชมวิวหาดใหญ่ สงขลา","ทัวร์หาดใหญ่,เที่ยวหาดใหญ่,ทัวร์สงขลา,เที่ยวสงขลา,พระพุทธมงคลมหาราช","2022-02-23 02:23:15",263,"2022-02-23 02:23:15",263,NULL,NULL
505,75,"ป้าย OK BETONG : ถ่ายรูปเช็คอิน","","2022-02-23 03:02:46",263,"2022-02-23 03:02:46",263,NULL,NULL
506,75,"Cable car HATYAI: กระเช้าลอยฟ้าแห่งแรกของไทย","","2022-02-23 04:53:10",263,"2022-02-23 04:53:10",263,NULL,NULL
507,75,"มัสยิดกลางดิย์นุลอิสลาม : ทัชมาฮาลเมืองไทย ณ สงขลา","","2022-02-24 07:34:52",263,"2022-02-24 07:34:52",263,NULL,NULL
508,75,"อุโมงค์เบตงมงคลฤทธิ์ : อุโมงค์รถยนต์ลอดภูเขาแห่งแรกของประเทศไทย","","2022-02-24 07:41:46",263,"2022-02-24 07:41:46",263,NULL,NULL
509,75,"สะพานเกาะหมาก-ปากพะยูน จ.พัทลุง","","2022-02-24 07:45:01",263,"2022-02-24 07:45:01",263,NULL,NULL
510,75,"ไหว้พระนอน ณ วัดรัตนาราม จ.พัทลุง","","2022-02-24 07:49:09",263,"2022-02-24 07:49:09",263,NULL,NULL
511,75,"มายะลา...ไม่พลาดชม : Street Arts Betong","","2022-02-28 05:44:50",263,"2022-02-28 05:44:50",263,NULL,NULL
512,75,"วัดเกาะโคบ Unseen thailand จ.พัทลุง","รวมทัวร์,พัทลุง,วัดเกาะโคบ,ตำบลเกาะหมาก,เที่ยวไทย","2022-02-28 08:21:05",263,"2022-02-28 08:21:05",263,NULL,NULL
513,75,"เทศกาลงานเที่ยวเมืองไทย 2565 : โซนภาคใต้","","2022-02-28 08:56:43",263,"2022-02-28 08:56:43",263,NULL,NULL
514,78,"รู้จัก ยูเครน (Ukraine) แดนวัฒนธรรมยุโรปตะวันออก อารายธรรมชาวสลาฟ","ยูเครน,ทัวร์ต่างประเทศ,Chernobyl,เทือกเขาคาร์เพเทียน,กรุงเคียฟ,Kiev,Ukraine","2022-03-02 09:35:32",274,"2022-03-02 09:35:32",274,NULL,NULL
515,92,"ล่องเรือเจ้าพระยา ใหม่ล่าสุด Smile Riverside วิวดี ถ่ายรูปสวย ซีฟู้ด กุ้งเผาตัวใหญ่ น้ำจิ้มแซ่บ !","ล่องเรือเจ้าพระยา บุฟเฟ่ต์ 2022,ล่องเรือเจ้าพระยา เจ้าไหนดี 2022,ล่องเรือเจ้าพระยา เจ้าไหนดี,ล่องเรือเจ้าพระยา ไอคอนสยาม,ล่องเรือเจ้าพระยา 2565,ล่องเรือ : ไอคอนสยาม 2565,ล่องเรือไอคอนสยาม 2022,ล่องเรือดินเนอร์ เจ้าไหนดี","2022-03-03 07:01:02",335,"2022-03-03 07:05:23",335,NULL,NULL
516,92,"ล่องเรือดินเนอร์ Chaophraya Princess เรือหรูหรา บรรยากาศดี บุฟเฟ่ต์พรีเมี่ยม ดนตรีสดฟังสบาย","ล่องเรือเจ้าพระยา บุฟเฟ่ต์ 2022,ล่องเรือเจ้าพระยา เจ้าไหนดี 2022,ล่องเรือเจ้าพระยา เจ้าไหนดี,ล่องเรือเจ้าพระยา ไอคอนสยาม,ล่องเรือเจ้าพระยา 2565,ล่องเรือ : ไอคอนสยาม 2565,ล่องเรือไอคอนสยาม 2022,ล่องเรือดินเนอร์ เจ้าไหนดี","2022-03-03 09:04:38",335,"2022-03-03 09:04:38",335,NULL,NULL
517,92,"ล่องเรือเจ้าพระยาบุฟเฟ่ต์ 2022 Meridian Cruise ซีฟู้ดจัดเต็ม แซลมอนสดๆ ดูโชว์อลัง ฟังดนตรีสดเพราะๆ","ล่องเรือเจ้าพระยา บุฟเฟ่ต์ 2022,ล่องเรือเจ้าพระยา เจ้าไหนดี 2022,ล่องเรือเจ้าพระยา เจ้าไหนดี,ล่องเรือเจ้าพระยา บุฟเฟ่ต์ 2022 เจ้าไหนดี,ล่องเรือเจ้าพระยา 2565,ล่องเรือ : ไอคอนสยาม 2565","2022-03-03 09:50:15",335,"2022-03-03 10:01:46",335,NULL,NULL
518,75,"ทัวร์พัทลุง : ชมดาว ลานยอ ณ เกาะหมาก","","2022-03-04 02:37:00",263,"2022-03-04 02:37:00",263,NULL,NULL
519,75,"สตูล : unseen เกาะเขาใหญ่ เที่ยวเมืองไทย amazing ยิ่งกว่าเดิม","","2022-03-04 02:51:44",263,"2022-03-04 02:51:44",263,NULL,NULL
520,75,"ยะลา : ผ่อนคลายสบายใจ @บ่อน้ำร้อนเบตง","","2022-03-07 02:44:30",263,"2022-03-07 02:44:30",263,NULL,NULL
521,149,"5 สถานที่ศักดิ์สิทธิ์พม่า","","2022-03-07 07:11:20",485,"2022-03-07 07:11:20",485,NULL,NULL
530,75,"เจ้าแม่ลิ้มกอเหนี่ยว @หาดใหญ่","","2022-03-10 02:21:59",263,"2022-03-10 02:21:59",263,NULL,NULL
531,75,"เทศกาลงานเที่ยวเมืองไทย 2565 : โซนภาคอีสาน ","","2022-03-10 03:03:37",263,"2022-03-10 03:03:37",263,NULL,NULL
532,75,"สวนหมื่นบุปผา : ที่นี่เบตง เมืองในหมอก ดอกไม้งาม","","2022-03-11 06:43:51",263,"2022-03-11 06:43:51",263,NULL,NULL
533,149,"????เกาหลีใต้ ไฟเขียว เข้าประเทศไม่ต้องกักตัว????","","2022-03-14 02:51:11",485,"2022-03-14 02:51:31",485,"2022-03-14 02:51:31",485
534,75,"ทัวร์กรุงเทพ : รวมพลเกษตรกรวัยเก๋าแห่งพิจิตรกับภารกิจท่องแดนศิวิไลซ์","","2022-03-21 05:31:16",263,"2022-03-21 05:31:16",263,NULL,NULL
535,152,"เวียดนาม ","","2022-04-12 00:52:13",494,"2022-04-12 00:52:13",494,NULL,NULL
536,152,"ตุรกี ","","2022-04-12 00:54:38",494,"2022-04-12 00:54:38",494,NULL,NULL
537,152,"จอร์เจีย","","2022-04-14 02:01:11",494,"2022-04-14 02:01:11",494,NULL,NULL
542,152,"เกาหลี ","","2022-04-14 04:24:44",494,"2022-04-14 04:24:44",494,NULL,NULL
543,152,"เกาะเชจู ","","2022-04-14 04:51:15",494,"2022-05-16 03:15:01",495,NULL,NULL
544,78,"7 ขั้นตอนกรอก K-ETA เข้าเกาหลีใต้","เกาหลี","2022-04-15 09:37:42",274,"2022-12-03 07:42:59",274,NULL,NULL
545,149,"รูจักกับมัลดีฟ","","2022-04-22 04:37:13",485,"2022-04-22 04:37:13",485,NULL,NULL
546,149,"ยกเลิกตรวจหาเชื้อโควิดเข้าไทย","","2022-04-22 07:10:46",485,"2022-04-22 07:10:46",485,NULL,NULL
547,149,"เข้าสิงคโปร์ไม่ต้องตรวจ Atk","","2022-04-26 08:01:44",485,"2022-04-26 08:01:44",485,NULL,NULL
548,139,"เที่ยวเมืองยุโรปแห่งเอเซีย นั่งกระเช้าลอยฟ้าที่ยาวที่สุดในโลก","","2022-05-05 05:07:19",460,"2022-05-05 05:07:19",460,NULL,NULL
549,75,"บานาฮิลล์ : สะพานมือยักษ์ เที่ยวเวียดนามสไตล์ฝรั่งเศษ","ทัวร์เวียดนาม,รีวิวเวียดนาม,เที่ยวเวียดนาม,แพคเกจเวียดนาม,บานาฮิลล์,ดานัง,สะพานมือยักษ์,Golden bridge,ทัวร์บานาฮิลล์,เที่ยวบานาฮิลล์,รีวิวบานาฮิลล์,เที่ยวดานัง,ทัวร์ดานัง,แพคเกจดานัง,รีวิวดานัง","2022-05-18 08:12:38",263,"2022-05-19 07:34:48",263,NULL,NULL
550,75,"เบตง บินตรง นกแอร์","ทัวร์ยะลา,รีวิวยะลา,เที่ยวยะลา,แพคเกจยะลา,ทัวร์เบตง,รีวิวเบตง,เที่ยวเบตง,แพคเกจเบตง,นกแอร์,หอนาฬิกาเมืองเบตง,ตู้ไปรษณีย์เบตง,อุโมงค์เบตงมงคลฤทธิ์,วัดพุทธาธิวาส,ร้านอาหารหวายร้อยลี้,Suvarna-rasa,ป้ายใต้สุดสยาม","2022-05-19 08:03:10",263,"2022-05-19 10:55:14",263,NULL,NULL
551,78,"รู้จักจอร์เจีย ก่อนเดินทาง ","","2022-05-19 09:34:58",274,"2022-05-19 09:34:58",274,NULL,NULL
553,75,"ดานัง : สายมูต้องมา ไหว้เจ้าแม่กวนอิม ที่วัดหลินอึ๋ง","ทัวร์เวียดนาม,เที่ยวเวียดนาม,รีวิวเวียดนาม,แพคเกจเวียดนาม,วัดหลินอึ๋ง,แหลมเซินตร่า,ดานัง,ทัวร์วัดหลินอึ๋ง,แพคเกจวัดหลินอึ๋ง,เที่ยววัดหลินอึ๋ง,รีวิววัดหลินอึ๋ง","2022-05-24 07:39:43",263,"2022-05-24 07:39:43",263,NULL,NULL
554,117,"Faberge'  Museum   พิพิธภัณฑ์ฟาร์แบเชย์","","2022-05-26 08:32:09",383,"2022-05-26 08:32:09",383,NULL,NULL
555,75,"ฮอยอัน : นั่งเรือกระด้ง มุดดงไผ่","ทัวร์เวียดนาม,เที่ยวเวียดนาม,รีวิวเวียดนาม,แพคเกจเวียดนาม,เรือกระด้ง,ฮอยอัน,แพคเกจฮอยอัน,ทัวร์ฮอยอัน,รีวิวฮอยอัน","2022-05-26 09:04:06",263,"2022-05-26 09:04:06",263,NULL,NULL
556,75,"ดานัง : ถ่ายรูปชิคๆวิวมังกรพ่นไฟ ที่สะพานมังกร","ทัวร์เวียดนาม,เที่ยวเวียดนาม,รีวิวเวียดนาม,แพคเกจเวียดนาม,สะพานมังกร,dragonbridge,RongCao,ดานัง,ทัวร์ดานัง,เที่ยวดานัง,รีวิวดานัง,แพคเกจดานัง","2022-05-31 05:00:04",263,"2022-05-31 05:07:00",263,NULL,NULL
557,155,"10 ปัจจัย จุดประกายไฟให้ออกไปท่องเที่ยว","","2022-05-31 05:01:30",505,"2022-05-31 05:01:30",505,NULL,NULL
558,75,"ฮอยอัน : เมืองโบราณฮอยอัน มรดกทางวัฒนธรรม","ทัวร์เวียดนาม,เที่ยวเวียดนาม,แพคเกจเวียดนาม,รีวิวเวียดนาม,ทัวร์ฮอยอัน,เที่ยวฮอยอัน,แพคเกจฮอยอัน,รีวิวฮอยอัน,เมืองโบราณฮอยอัน,แม่น้ำทูโบน,วัดฟุกเกี๊ยน,สะพานญี่ปุ่น","2022-05-31 07:29:15",263,"2022-05-31 07:29:15",263,NULL,NULL
559,149,"ยกเลิก thailand pass","","2022-06-02 04:31:34",485,"2022-06-02 04:31:34",485,NULL,NULL
560,149,"Blue Moon Velley เมืองลี่เจียง","","2022-06-06 08:38:10",484,"2022-06-06 08:38:10",484,NULL,NULL
561,155,"เที่ยวน้ำตกอย่างไร? ให้ปลอดภัยในฤดูฝน...","","2022-06-13 08:12:53",505,"2022-06-13 08:12:53",505,NULL,NULL
562,149,"ข้อมูลน่ารู้ก่อนเดินทางเที่ยวมัลดีฟส์","","2022-06-14 07:59:42",484,"2022-06-14 07:59:42",484,NULL,NULL
563,149,"แจกจริง!  2 รางวัล  บัตรล่องเรือรับประทานอาหาร","","2022-06-29 08:34:07",484,"2022-06-29 08:40:02",484,NULL,NULL
565,149,"โปรโมชั่นล่องเรือดินเนอร์ แม่น้ำเจ้าพระยา เริ่มต้นแค่ 667 บาท!!!","","2022-06-30 07:57:02",484,"2022-06-30 08:14:38",484,NULL,NULL
566,149,"ล่องเรือสำราญ Resort World Cruise หรือ Genting Dream Cruise ลำใหญ่ที่สุดในเอเชีย","","2022-07-06 04:34:15",484,"2022-07-06 04:34:15",484,NULL,NULL
567,75,"ปราสาทมัตสึโมโตะ : ปราสาทอีกาแห่งนากาโนะ (Matsumoto Castle, Nagano)","ทัวร์ญี่ปุ่น,เที่ยวญี่ปุ่น,รีวิวญี่ปุ่น,แพคเกจญี่ปุ่น,ปราสาทมัตสึโมโตะ,แพคเกจปราสาทมัตสึโมโตะ,ทัวร์ปราสาทมัตสึโมโตะ,รีวิวปราสาทมัตสึโมโตะ","2022-07-08 03:42:34",263,"2022-07-08 03:42:34",263,NULL,NULL
568,75,"Nagano: เที่ยวสวนลิงจิโกคุดานิ “Jigokudani Monkey Park”","ทัวร์ญี่ปุ่น,เที่ยวญี่ปุ่น,รีวิวญี่ปุ่น,แพคเกจญี่ปุ่น,อุทยานลิงจิโกคุดานิ,แพคเกจอุทยานลิงจิโกคุดานิ,ทัวร์อุทยานลิงจิโกคุดานิ,รีวิวจิโกคุดานิ","2022-07-08 09:48:47",263,"2022-07-08 09:48:47",263,NULL,NULL
